date,name_state_ut,latitude,longitude,total_confirmed_cases,death,cured_discharged_migrated,new_cases,new_deaths,new_recovered
5/31/2020,Jammu and Kashmir,33.7782,76.5762,2341,28,908,177,0,33
5/31/2020,Jharkhand,23.6102,85.2799,563,5,256,52,0,40
5/31/2020,Karnataka,15.3173,75.7139,2922,48,997,141,0,103
5/31/2020,Kerala,10.8505,76.2711,1208,9,575,58,0,10
5/31/2020,Ladakh,34.2996,78.2932,74,0,43,0,0,0
5/31/2020,Madhya Pradesh,22.9734,78.6569,7891,343,4444,246,0,175
5/31/2020,Maharashtra,19.7515,75.7139,65168,2197,28081,2940,0,1084
5/31/2020,Manipur,24.6637,93.9063,62,0,8,3,0,0
5/31/2020,Meghalaya,25.467,91.3662,27,1,12,0,0,0
5/31/2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0
5/31/2020,Nagaland,26.1584,94.5624,36,0,0,11,0,0
5/31/2020,Odisha,20.9517,85.0985,1819,7,1050,96,0,163
5/31/2020,Puducherry,11.9416,79.8083,51,0,14,0,0,0
5/31/2020,Punjab,31.1471,75.3412,2233,44,1967,36,0,18
5/31/2020,Rajasthan,27.0238,74.2179,8617,193,5739,252,0,495
5/31/2020,Sikkim,27.533,88.5122,1,0,0,0,0,0
5/31/2020,Tamil Nadu,11.1271,78.6569,21184,160,12000,938,0,687
5/31/2020,Telengana,18.1124,79.0193,2499,77,1412,74,0,31
5/31/2020,Tripura,23.9408,91.9882,268,0,172,17,0,1
5/31/2020,Uttar Pradesh,26.8467,80.9462,7445,201,4410,161,0,166
5/31/2020,Uttarakhand,30.0668,79.0193,749,5,102,33,0,0
5/31/2020,West Bengal,22.9868,87.855,5130,309,1970,317,0,195
06-01-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
06-01-2020,Andhra Pradesh,15.9129,79.74,3679,62,2349,110,0,60
06-01-2020,Arunachal Pradesh,28.218,94.7278,4,0,1,0,0,0
06-01-2020,Assam,26.2006,92.9376,1272,4,185,87,0,22
06-01-2020,Bihar,25.0961,85.3131,3815,21,1710,179,0,92
06-01-2020,Chandigarh,30.7333,76.7794,293,4,199,4,0,10
06-01-2020,Chhattisgarh,21.2787,81.8661,498,1,115,51,0,13
06-01-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,2,0,0,0,0,0
06-01-2020,Delhi,28.7041,77.1025,19844,473,8478,1295,0,403
06-01-2020,Goa,15.2993,74.124,70,0,42,0,0,1
06-01-2020,Gujarat,22.2587,71.1924,16779,1038,9919,436,0,689
06-01-2020,Haryana,29.0588,76.0856,2091,20,1048,168,0,77
06-01-2020,Himachal Pradesh,31.1048,77.1734,331,5,120,18,0,9
06-01-2020,Jammu and Kashmir,33.7782,76.5762,2446,28,927,105,0,19
06-01-2020,Jharkhand,23.6102,85.2799,610,5,256,47,0,0
06-01-2020,Karnataka,15.3173,75.7139,3221,51,1218,299,0,221
06-01-2020,Kerala,10.8505,76.2711,1269,9,590,61,0,15
06-01-2020,Ladakh,34.2996,78.2932,74,0,43,0,0,0
06-01-2020,Madhya Pradesh,22.9734,78.6569,8089,350,4842,198,0,398
06-01-2020,Maharashtra,19.7515,75.7139,67655,2286,29329,2487,0,1248
06-01-2020,Manipur,24.6637,93.9063,71,0,11,9,0,3
06-01-2020,Meghalaya,25.467,91.3662,27,1,12,0,0,0
06-01-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0
06-01-2020,Nagaland,26.1584,94.5624,43,0,0,7,0,0
06-01-2020,Odisha,20.9517,85.0985,1948,7,1126,129,0,76
06-01-2020,Puducherry,11.9416,79.8083,70,0,25,19,0,11
06-01-2020,Punjab,31.1471,75.3412,2263,45,1987,30,0,20
06-01-2020,Rajasthan,27.0238,74.2179,8831,194,5927,214,0,188
06-01-2020,Sikkim,27.533,88.5122,1,0,0,0,0,0
06-01-2020,Tamil Nadu,11.1271,78.6569,22333,173,12757,1149,0,757
06-01-2020,Telengana,18.1124,79.0193,2698,82,1428,199,0,16
06-01-2020,Tripura,23.9408,91.9882,313,0,173,45,0,1
06-01-2020,Uttar Pradesh,26.8467,80.9462,7823,213,4709,378,0,299
06-01-2020,Uttarakhand,30.0668,79.0193,907,5,102,158,0,0
06-01-2020,West Bengal,22.9868,87.855,5501,317,2157,371,0,187
06-02-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
06-02-2020,Andhra Pradesh,15.9129,79.74,3783,64,2378,104,0,29
06-02-2020,Arunachal Pradesh,28.218,94.7278,22,0,1,18,0,0
06-02-2020,Assam,26.2006,92.9376,1390,4,277,118,0,92
06-02-2020,Bihar,25.0961,85.3131,3926,24,1900,111,0,190
06-02-2020,Chandigarh,30.7333,76.7794,294,4,199,1,0,0
06-02-2020,Chhattisgarh,21.2787,81.8661,547,1,122,49,0,7
06-02-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,3,0,1,1,0,1
06-02-2020,Delhi,28.7041,77.1025,20834,523,8746,990,0,268
06-02-2020,Goa,15.2993,74.124,71,0,42,1,0,0
06-02-2020,Gujarat,22.2587,71.1924,17200,1063,10780,421,0,861
06-02-2020,Haryana,29.0588,76.0856,2356,21,1055,265,0,7
06-02-2020,Himachal Pradesh,31.1048,77.1734,340,5,122,9,0,2
06-02-2020,Jammu and Kashmir,33.7782,76.5762,2601,31,946,155,0,19
06-02-2020,Jharkhand,23.6102,85.2799,659,5,296,49,0,40
06-02-2020,Karnataka,15.3173,75.7139,3408,52,1328,187,0,110
06-02-2020,Kerala,10.8505,76.2711,1326,10,608,57,0,18
06-02-2020,Ladakh,34.2996,78.2932,77,0,43,3,0,0
06-02-2020,Madhya Pradesh,22.9734,78.6569,8283,358,5003,194,0,161
06-02-2020,Maharashtra,19.7515,75.7139,70013,2362,30108,2358,0,779
06-02-2020,Manipur,24.6637,93.9063,83,0,11,12,0,0
06-02-2020,Meghalaya,25.467,91.3662,27,1,12,0,0,0
06-02-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0
06-02-2020,Nagaland,26.1584,94.5624,43,0,0,0,0,0
06-02-2020,Odisha,20.9517,85.0985,2104,7,1245,156,0,119
06-02-2020,Puducherry,11.9416,79.8083,74,0,25,4,0,0
06-02-2020,Punjab,31.1471,75.3412,2301,45,2000,38,0,13
06-02-2020,Rajasthan,27.0238,74.2179,8980,198,6040,149,0,113
06-02-2020,Sikkim,27.533,88.5122,1,0,0,0,0,0
06-02-2020,Tamil Nadu,11.1271,78.6569,23495,184,13170,1162,0,413
06-02-2020,Telengana,18.1124,79.0193,2792,88,1491,94,0,63
06-02-2020,Tripura,23.9408,91.9882,420,0,173,107,0,0
06-02-2020,Uttar Pradesh,26.8467,80.9462,8075,217,4843,252,0,134
06-02-2020,Uttarakhand,30.0668,79.0193,958,6,222,51,0,120
06-02-2020,West Bengal,22.9868,87.855,5772,325,2306,271,0,149
06-03-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
06-03-2020,Andhra Pradesh,15.9129,79.74,3898,64,2421,115,0,43
06-03-2020,Arunachal Pradesh,28.218,94.7278,22,0,1,0,0,0
06-03-2020,Assam,26.2006,92.9376,1513,4,324,123,0,47
06-03-2020,Bihar,25.0961,85.3131,4155,24,1946,229,0,46
06-03-2020,Chandigarh,30.7333,76.7794,301,5,214,7,0,15
06-03-2020,Chhattisgarh,21.2787,81.8661,564,1,130,17,0,8
06-03-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,4,0,1,1,0,0
06-03-2020,Delhi,28.7041,77.1025,22132,556,9243,1298,0,497
06-03-2020,Goa,15.2993,74.124,79,0,57,8,0,15
06-03-2020,Gujarat,22.2587,71.1924,17617,1092,11894,417,0,1114
06-03-2020,Haryana,29.0588,76.0856,2652,23,1069,296,0,14
06-03-2020,Himachal Pradesh,31.1048,77.1734,345,5,140,5,0,18
06-03-2020,Jammu and Kashmir,33.7782,76.5762,2718,33,953,117,0,7
06-03-2020,Jharkhand,23.6102,85.2799,712,5,320,53,0,24
06-03-2020,Karnataka,15.3173,75.7139,3796,52,1403,388,0,75
06-03-2020,Kerala,10.8505,76.2711,1412,11,627,86,0,19
06-03-2020,Ladakh,34.2996,78.2932,81,1,47,4,0,4
06-03-2020,Madhya Pradesh,22.9734,78.6569,8420,364,5221,137,0,218
06-03-2020,Maharashtra,19.7515,75.7139,72300,2465,31333,2287,0,1225
06-03-2020,Manipur,24.6637,93.9063,89,0,14,6,0,3
06-03-2020,Meghalaya,25.467,91.3662,27,1,12,0,0,0
06-03-2020,Mizoram,23.1645,92.9376,13,0,1,12,0,0
06-03-2020,Nagaland,26.1584,94.5624,49,0,0,6,0,0
06-03-2020,Odisha,20.9517,85.0985,2245,7,1325,141,0,80
06-03-2020,Puducherry,11.9416,79.8083,82,0,25,8,0,0
06-03-2020,Punjab,31.1471,75.3412,2342,46,2017,41,0,17
06-03-2020,Rajasthan,27.0238,74.2179,9373,203,6435,393,0,395
06-03-2020,Sikkim,27.533,88.5122,1,0,0,0,0,0
06-03-2020,Tamil Nadu,11.1271,78.6569,24586,197,13706,1091,0,536
06-03-2020,Telengana,18.1124,79.0193,2891,92,1526,99,0,35
06-03-2020,Tripura,23.9408,91.9882,468,0,173,48,0,0
06-03-2020,Uttar Pradesh,26.8467,80.9462,8361,222,5030,286,0,187
06-03-2020,Uttarakhand,30.0668,79.0193,1043,7,252,85,0,30
06-03-2020,West Bengal,22.9868,87.855,6168,335,2410,396,0,104
06-04-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
06-04-2020,Andhra Pradesh,15.9129,79.74,4080,68,2466,182,0,45
06-04-2020,Arunachal Pradesh,28.218,94.7278,38,0,1,16,0,0
06-04-2020,Assam,26.2006,92.9376,1672,4,413,159,0,89
06-04-2020,Bihar,25.0961,85.3131,4390,25,2077,235,0,131
06-04-2020,Chandigarh,30.7333,76.7794,301,5,214,0,0,0
06-04-2020,Chhattisgarh,21.2787,81.8661,668,2,188,104,0,58
06-04-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,8,0,1,4,0,0
06-04-2020,Delhi,28.7041,77.1025,23645,606,9542,1513,0,299
06-04-2020,Goa,15.2993,74.124,79,0,57,0,0,0
06-04-2020,Gujarat,22.2587,71.1924,18100,1122,12212,483,0,318
06-04-2020,Haryana,29.0588,76.0856,2954,23,1089,302,0,20
06-04-2020,Himachal Pradesh,31.1048,77.1734,359,5,150,14,0,10
06-04-2020,Jammu and Kashmir,33.7782,76.5762,2857,34,1007,139,0,54
06-04-2020,Jharkhand,23.6102,85.2799,752,5,321,40,0,1
06-04-2020,Karnataka,15.3173,75.7139,4063,53,1514,267,0,111
06-04-2020,Kerala,10.8505,76.2711,1494,11,651,82,0,24
06-04-2020,Ladakh,34.2996,78.2932,90,1,48,9,0,1
06-04-2020,Madhya Pradesh,22.9734,78.6569,8588,371,5445,168,0,224
06-04-2020,Maharashtra,19.7515,75.7139,74860,2587,32329,2560,0,996
06-04-2020,Manipur,24.6637,93.9063,118,0,38,29,0,24
06-04-2020,Meghalaya,25.467,91.3662,33,1,13,6,0,1
06-04-2020,Mizoram,23.1645,92.9376,14,0,1,1,0,0
06-04-2020,Nagaland,26.1584,94.5624,58,0,0,9,0,0
06-04-2020,Odisha,20.9517,85.0985,2388,7,1416,143,0,91
06-04-2020,Puducherry,11.9416,79.8083,82,0,25,0,0,0
06-04-2020,Punjab,31.1471,75.3412,2376,47,2029,34,0,12
06-04-2020,Rajasthan,27.0238,74.2179,9652,209,6744,279,0,309
06-04-2020,Sikkim,27.533,88.5122,2,0,0,1,0,0
06-04-2020,Tamil Nadu,11.1271,78.6569,25872,208,14316,1286,0,610
06-04-2020,Telengana,18.1124,79.0193,3020,99,1556,129,0,30
06-04-2020,Tripura,23.9408,91.9882,468,0,173,0,0,0
06-04-2020,Uttar Pradesh,26.8467,80.9462,8729,229,5176,368,0,146
06-04-2020,Uttarakhand,30.0668,79.0193,1085,8,282,42,0,30
06-04-2020,West Bengal,22.9868,87.855,6508,345,2580,340,0,170
06-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
06-05-2020,Andhra Pradesh,15.9129,79.74,4223,71,2539,143,0,73
06-05-2020,Arunachal Pradesh,28.218,94.7278,42,0,1,4,0,0
06-05-2020,Assam,26.2006,92.9376,1988,4,442,316,0,29
06-05-2020,Bihar,25.0961,85.3131,4493,29,2210,103,0,133
06-05-2020,Chandigarh,30.7333,76.7794,301,5,214,0,0,0
06-05-2020,Chhattisgarh,21.2787,81.8661,756,2,213,88,0,25
06-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,12,0,1,4,0,0
06-05-2020,Delhi,28.7041,77.1025,25004,650,9898,1359,0,356
06-05-2020,Goa,15.2993,74.124,166,0,57,87,0,0
06-05-2020,Gujarat,22.2587,71.1924,18584,1155,12667,484,0,455
06-05-2020,Haryana,29.0588,76.0856,3281,24,2134,327,0,1045
06-05-2020,Himachal Pradesh,31.1048,77.1734,383,5,179,24,0,29
06-05-2020,Jammu and Kashmir,33.7782,76.5762,3142,35,1048,285,0,41
06-05-2020,Jharkhand,23.6102,85.2799,793,6,354,41,0,33
06-05-2020,Karnataka,15.3173,75.7139,4320,57,1610,257,0,96
06-05-2020,Kerala,10.8505,76.2711,1588,14,690,94,0,39
06-05-2020,Ladakh,34.2996,78.2932,90,1,48,0,0,0
06-05-2020,Madhya Pradesh,22.9734,78.6569,8762,377,5637,174,0,192
06-05-2020,Maharashtra,19.7515,75.7139,77793,2710,33681,2933,0,1352
06-05-2020,Manipur,24.6637,93.9063,124,0,38,6,0,0
06-05-2020,Meghalaya,25.467,91.3662,33,1,13,0,0,0
06-05-2020,Mizoram,23.1645,92.9376,17,0,1,3,0,0
06-05-2020,Nagaland,26.1584,94.5624,80,0,0,22,0,0
06-05-2020,Odisha,20.9517,85.0985,2478,7,1416,90,0,0
06-05-2020,Puducherry,11.9416,79.8083,82,0,25,0,0,0
06-05-2020,Punjab,31.1471,75.3412,2415,47,2043,39,0,14
06-05-2020,Rajasthan,27.0238,74.2179,9862,213,7104,210,0,360
06-05-2020,Sikkim,27.533,88.5122,2,0,0,0,0,0
06-05-2020,Tamil Nadu,11.1271,78.6569,27256,220,14902,1384,0,586
06-05-2020,Telengana,18.1124,79.0193,3147,105,1587,127,0,31
06-05-2020,Tripura,23.9408,91.9882,644,0,173,176,0,0
06-05-2020,Uttar Pradesh,26.8467,80.9462,9237,245,5439,508,0,263
06-05-2020,Uttarakhand,30.0668,79.0193,1153,10,297,68,0,15
06-05-2020,West Bengal,22.9868,87.855,6876,355,2768,368,0,188
06-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
06-06-2020,Andhra Pradesh,15.9129,79.74,4303,73,2576,80,0,37
06-06-2020,Arunachal Pradesh,28.218,94.7278,45,0,1,3,0,0
06-06-2020,Assam,26.2006,92.9376,2153,4,498,165,0,56
06-06-2020,Bihar,25.0961,85.3131,4596,29,2225,103,0,15
06-06-2020,Chandigarh,30.7333,76.7794,304,5,222,3,0,8
06-06-2020,Chhattisgarh,21.2787,81.8661,879,2,244,123,0,31
06-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,14,0,1,2,0,0
06-06-2020,Delhi,28.7041,77.1025,26334,708,10315,1330,0,417
06-06-2020,Goa,15.2993,74.124,196,0,65,30,0,8
06-06-2020,Gujarat,22.2587,71.1924,19094,1190,13003,510,0,336
06-06-2020,Haryana,29.0588,76.0856,3597,24,2134,316,0,0
06-06-2020,Himachal Pradesh,31.1048,77.1734,393,5,189,10,0,10
06-06-2020,Jammu and Kashmir,33.7782,76.5762,3324,36,1086,182,0,38
06-06-2020,Jharkhand,23.6102,85.2799,881,7,410,88,0,56
06-06-2020,Karnataka,15.3173,75.7139,4835,57,1688,515,0,78
06-06-2020,Kerala,10.8505,76.2711,1699,14,712,111,0,22
06-06-2020,Ladakh,34.2996,78.2932,97,1,48,7,0,0
06-06-2020,Madhya Pradesh,22.9734,78.6569,8996,384,5878,234,0,241
06-06-2020,Maharashtra,19.7515,75.7139,80229,2849,35156,2436,0,1475
06-06-2020,Manipur,24.6637,93.9063,132,0,41,8,0,3
06-06-2020,Meghalaya,25.467,91.3662,33,1,13,0,0,0
06-06-2020,Mizoram,23.1645,92.9376,22,0,1,5,0,0
06-06-2020,Nagaland,26.1584,94.5624,94,0,0,14,0,0
06-06-2020,Odisha,20.9517,85.0985,2608,8,1604,130,0,188
06-06-2020,Puducherry,11.9416,79.8083,99,0,36,17,0,11
06-06-2020,Punjab,31.1471,75.3412,2461,48,2069,46,0,26
06-06-2020,Rajasthan,27.0238,74.2179,10084,218,7359,222,0,255
06-06-2020,Sikkim,27.533,88.5122,3,0,0,1,0,0
06-06-2020,Tamil Nadu,11.1271,78.6569,28694,232,15762,1438,0,860
06-06-2020,Telengana,18.1124,79.0193,3290,113,1627,143,0,40
06-06-2020,Tripura,23.9408,91.9882,692,0,173,48,0,0
06-06-2020,Uttar Pradesh,26.8467,80.9462,9733,257,5648,496,0,209
06-06-2020,Uttarakhand,30.0668,79.0193,1215,11,344,62,0,47
06-06-2020,West Bengal,22.9868,87.855,7303,366,2912,427,0,144
06-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
06-07-2020,Andhra Pradesh,15.9129,79.74,4510,73,2620,207,0,44
06-07-2020,Arunachal Pradesh,28.218,94.7278,47,0,1,2,0,0
06-07-2020,Assam,26.2006,92.9376,2397,4,547,244,0,49
06-07-2020,Bihar,25.0961,85.3131,4915,30,2425,319,0,200
06-07-2020,Chandigarh,30.7333,76.7794,309,5,273,5,0,51
06-07-2020,Chhattisgarh,21.2787,81.8661,923,4,266,44,0,22
06-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,19,0,1,5,0,0
06-07-2020,Delhi,28.7041,77.1025,27654,761,10664,1320,0,349
06-07-2020,Goa,15.2993,74.124,267,0,65,71,0,0
06-07-2020,Gujarat,22.2587,71.1924,19592,1219,13316,498,0,313
06-07-2020,Haryana,29.0588,76.0856,3952,24,2134,355,0,0
06-07-2020,Himachal Pradesh,31.1048,77.1734,400,5,194,7,0,5
06-07-2020,Jammu and Kashmir,33.7782,76.5762,3467,39,1126,143,0,40
06-07-2020,Jharkhand,23.6102,85.2799,1000,7,473,119,0,63
06-07-2020,Karnataka,15.3173,75.7139,5213,59,1968,378,0,280
06-07-2020,Kerala,10.8505,76.2711,1807,15,762,108,0,50
06-07-2020,Ladakh,34.2996,78.2932,99,1,48,2,0,0
06-07-2020,Madhya Pradesh,22.9734,78.6569,9228,399,6108,232,0,230
06-07-2020,Maharashtra,19.7515,75.7139,82968,2969,37390,2739,0,2234
06-07-2020,Manipur,24.6637,93.9063,157,0,52,25,0,11
06-07-2020,Meghalaya,25.467,91.3662,33,1,13,0,0,0
06-07-2020,Mizoram,23.1645,92.9376,24,0,1,2,0,0
06-07-2020,Nagaland,26.1584,94.5624,107,0,0,13,0,0
06-07-2020,Odisha,20.9517,85.0985,2781,8,1716,173,0,112
06-07-2020,Puducherry,11.9416,79.8083,99,0,36,0,0,0
06-07-2020,Punjab,31.1471,75.3412,2515,50,2092,54,0,23
06-07-2020,Rajasthan,27.0238,74.2179,10331,231,7501,247,0,142
06-07-2020,Sikkim,27.533,88.5122,7,0,0,4,0,0
06-07-2020,Tamil Nadu,11.1271,78.6569,30152,251,16395,1458,0,633
06-07-2020,Telengana,18.1124,79.0193,3496,123,1710,206,0,83
06-07-2020,Tripura,23.9408,91.9882,747,0,173,55,0,0
06-07-2020,Uttar Pradesh,26.8467,80.9462,9733,257,5648,0,0,0
06-07-2020,Uttarakhand,30.0668,79.0193,1303,11,423,88,0,79
06-07-2020,West Bengal,22.9868,87.855,7738,383,3119,435,0,207
06-08-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
06-08-2020,Andhra Pradesh,15.9129,79.74,4708,75,2682,198,0,62
06-08-2020,Arunachal Pradesh,28.218,94.7278,51,0,1,4,0,0
06-08-2020,Assam,26.2006,92.9376,2565,4,615,168,0,68
06-08-2020,Bihar,25.0961,85.3131,5088,30,2480,173,0,55
06-08-2020,Chandigarh,30.7333,76.7794,314,5,273,5,0,0
06-08-2020,Chhattisgarh,21.2787,81.8661,1073,4,283,150,0,17
06-08-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,20,0,2,1,0,1
06-08-2020,Delhi,28.7041,77.1025,28936,812,10999,1282,0,335
06-08-2020,Goa,15.2993,74.124,300,0,65,33,0,0
06-08-2020,Gujarat,22.2587,71.1924,20070,1249,13635,478,0,319
06-08-2020,Haryana,29.0588,76.0856,4448,28,2134,496,0,0
06-08-2020,Himachal Pradesh,31.1048,77.1734,413,5,224,13,0,30
06-08-2020,Jammu and Kashmir,33.7782,76.5762,4087,41,1216,620,0,90
06-08-2020,Jharkhand,23.6102,85.2799,1099,7,490,99,0,17
06-08-2020,Karnataka,15.3173,75.7139,5452,61,2132,239,0,164
06-08-2020,Kerala,10.8505,76.2711,1914,15,803,107,0,41
06-08-2020,Ladakh,34.2996,78.2932,103,1,50,4,0,2
06-08-2020,Madhya Pradesh,22.9734,78.6569,9401,412,6331,173,0,223
06-08-2020,Maharashtra,19.7515,75.7139,85975,3060,39314,3007,0,1924
06-08-2020,Manipur,24.6637,93.9063,172,0,52,15,0,0
06-08-2020,Meghalaya,25.467,91.3662,36,1,13,3,0,0
06-08-2020,Mizoram,23.1645,92.9376,34,0,1,10,0,0
06-08-2020,Nagaland,26.1584,94.5624,118,0,8,11,0,8
06-08-2020,Odisha,20.9517,85.0985,2856,9,1894,75,0,178
06-08-2020,Puducherry,11.9416,79.8083,99,0,36,0,0,0
06-08-2020,Punjab,31.1471,75.3412,2608,51,2106,93,0,14
06-08-2020,Rajasthan,27.0238,74.2179,10599,240,7641,268,0,140
06-08-2020,Sikkim,27.533,88.5122,7,0,0,0,0,0
06-08-2020,Tamil Nadu,11.1271,78.6569,31667,269,16999,1515,0,604
06-08-2020,Telengana,18.1124,79.0193,3650,137,1710,154,0,0
06-08-2020,Tripura,23.9408,91.9882,800,0,192,53,0,19
06-08-2020,Uttar Pradesh,26.8467,80.9462,10536,275,6185,803,0,537
06-08-2020,Uttarakhand,30.0668,79.0193,1355,13,528,52,0,105
06-08-2020,West Bengal,22.9868,87.855,8187,396,3303,449,0,184
06-09-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
06-09-2020,Andhra Pradesh,15.9129,79.74,4851,75,2745,143,0,63
06-09-2020,Arunachal Pradesh,28.218,94.7278,51,0,1,0,0,0
06-09-2020,Assam,26.2006,92.9376,2776,4,665,211,0,50
06-09-2020,Bihar,25.0961,85.3131,5202,31,2499,114,0,19
06-09-2020,Chandigarh,30.7333,76.7794,317,5,273,3,0,0
06-09-2020,Chhattisgarh,21.2787,81.8661,1160,4,308,87,0,25
06-09-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,22,0,2,2,0,0
06-09-2020,Delhi,28.7041,77.1025,29943,874,11357,1007,0,358
06-09-2020,Goa,15.2993,74.124,330,0,67,30,0,2
06-09-2020,Gujarat,22.2587,71.1924,20545,1280,13956,475,0,321
06-09-2020,Haryana,29.0588,76.0856,4854,39,2134,406,0,0
06-09-2020,Himachal Pradesh,31.1048,77.1734,421,5,227,8,0,3
06-09-2020,Jammu and Kashmir,33.7782,76.5762,4285,45,1324,198,0,108
06-09-2020,Jharkhand,23.6102,85.2799,1256,7,519,157,0,29
06-09-2020,Karnataka,15.3173,75.7139,5760,64,2519,308,0,387
06-09-2020,Kerala,10.8505,76.2711,2005,16,814,91,0,11
06-09-2020,Ladakh,34.2996,78.2932,103,1,52,0,0,2
06-09-2020,Madhya Pradesh,22.9734,78.6569,9638,414,6536,237,0,205
06-09-2020,Maharashtra,19.7515,75.7139,88528,3169,40975,2553,0,1661
06-09-2020,Manipur,24.6637,93.9063,272,0,58,100,0,6
06-09-2020,Meghalaya,25.467,91.3662,36,1,13,0,0,0
06-09-2020,Mizoram,23.1645,92.9376,42,0,1,8,0,0
06-09-2020,Nagaland,26.1584,94.5624,123,0,8,5,0,0
06-09-2020,Odisha,20.9517,85.0985,2994,9,1993,138,0,99
06-09-2020,Puducherry,11.9416,79.8083,127,0,52,28,0,16
06-09-2020,Punjab,31.1471,75.3412,2663,53,2128,55,0,22
06-09-2020,Rajasthan,27.0238,74.2179,10763,246,8004,164,0,363
06-09-2020,Sikkim,27.533,88.5122,7,0,0,0,0,0
06-09-2020,Tamil Nadu,11.1271,78.6569,33229,286,17527,1562,0,528
06-09-2020,Telengana,18.1124,79.0193,3650,137,1710,0,0,0
06-09-2020,Tripura,23.9408,91.9882,838,0,192,38,0,0
06-09-2020,Uttar Pradesh,26.8467,80.9462,10947,283,6344,411,0,159
06-09-2020,Uttarakhand,30.0668,79.0193,1411,13,714,56,0,186
06-09-2020,West Bengal,22.9868,87.855,8613,405,3465,426,0,162
06-10-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
06-10-2020,Andhra Pradesh,15.9129,79.74,5070,77,2802,219,0,57
06-10-2020,Arunachal Pradesh,28.218,94.7278,57,0,1,6,0,0
06-10-2020,Assam,26.2006,92.9376,2937,4,1085,161,0,420
06-10-2020,Bihar,25.0961,85.3131,5459,32,2864,257,0,365
06-10-2020,Chandigarh,30.7333,76.7794,323,5,286,6,0,13
06-10-2020,Chhattisgarh,21.2787,81.8661,1240,6,386,80,0,78
06-10-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,22,0,2,0,0,0
06-10-2020,Delhi,28.7041,77.1025,31309,905,11861,1366,0,504
06-10-2020,Goa,15.2993,74.124,359,0,67,29,0,0
06-10-2020,Gujarat,22.2587,71.1924,21014,1313,14365,469,0,409
06-10-2020,Haryana,29.0588,76.0856,5209,45,2134,355,0,0
06-10-2020,Himachal Pradesh,31.1048,77.1734,445,5,249,24,0,22
06-10-2020,Jammu and Kashmir,33.7782,76.5762,4346,48,1506,61,0,182
06-10-2020,Jharkhand,23.6102,85.2799,1411,8,559,155,0,40
06-10-2020,Karnataka,15.3173,75.7139,5921,66,2604,161,0,85
06-10-2020,Kerala,10.8505,76.2711,2096,16,848,91,0,34
06-10-2020,Ladakh,34.2996,78.2932,108,1,52,5,0,0
06-10-2020,Madhya Pradesh,22.9734,78.6569,9849,420,6729,211,0,193
06-10-2020,Maharashtra,19.7515,75.7139,90787,3289,42638,2259,0,1663
06-10-2020,Manipur,24.6637,93.9063,304,0,61,32,0,3
06-10-2020,Meghalaya,25.467,91.3662,43,1,13,7,0,0
06-10-2020,Mizoram,23.1645,92.9376,88,0,1,46,0,0
06-10-2020,Nagaland,26.1584,94.5624,127,0,10,4,0,2
06-10-2020,Odisha,20.9517,85.0985,3140,9,2133,146,0,140
06-10-2020,Puducherry,11.9416,79.8083,127,0,52,0,0,0
06-10-2020,Punjab,31.1471,75.3412,2719,55,2167,56,0,39
06-10-2020,Rajasthan,27.0238,74.2179,11245,255,8328,482,0,324
06-10-2020,Sikkim,27.533,88.5122,13,0,0,6,0,0
06-10-2020,Tamil Nadu,11.1271,78.6569,34914,307,18325,1685,0,798
06-10-2020,Telengana,18.1124,79.0193,3920,148,1809,270,0,99
06-10-2020,Tripura,23.9408,91.9882,864,1,192,26,0,0
06-10-2020,Uttar Pradesh,26.8467,80.9462,11335,301,6669,388,0,325
06-10-2020,Uttarakhand,30.0668,79.0193,1537,13,755,126,0,41
06-10-2020,West Bengal,22.9868,87.855,8985,415,3620,372,0,155
